BalanceKey,AccountKey,CustomerKey,DateKey,SnapshotDate,Balance,AvailableBalance,CreditUtilization,CurrencyCode
20215,343,176,20250802,2025-08-02,-52276.63,0,0.0,GBP
20216,344,176,20250802,2025-08-02,15561.57,15561.57,0.0,AED
20217,345,177,20250802,2025-08-02,-488590.72,0,0.0,USD
20218,346,177,20250802,2025-08-02,-20.16,1979.84,0.01,GBP
20219,347,178,20250802,2025-08-02,-6643.7,3356.3,0.664,USD
20220,348,178,20250802,2025-08-02,-441773.36,0,0.0,USD
20221,349,178,20250802,2025-08-02,-48531.07,0,0.0,EUR
20222,350,179,20250802,2025-08-02,51689.3,51689.3,0.0,EUR
20223,351,180,20250802,2025-08-02,-867.59,49132.41,0.017,AED
20224,352,181,20250802,2025-08-02,45488.45,45488.45,0.0,SGD
20225,353,182,20250802,2025-08-02,-513157.09,0,0.0,GBP
20226,354,182,20250802,2025-08-02,17759.21,17759.21,0.0,GBP
20227,355,183,20250802,2025-08-02,-23745.65,26254.35,0.475,USD
20228,356,183,20250802,2025-08-02,-37185.82,0,0.0,INR
20229,357,184,20250802,2025-08-02,211303.13,211303.13,0.0,USD
20230,358,184,20250802,2025-08-02,23811.99,23811.99,0.0,USD
20231,359,184,20250802,2025-08-02,7284.99,7284.99,0.0,AED
20232,360,185,20250802,2025-08-02,1212.79,1212.79,0.0,SGD
20233,361,185,20250802,2025-08-02,-8928.25,16071.75,0.357,GBP
20234,362,186,20250802,2025-08-02,-128.96,1871.04,0.064,SGD
20235,363,186,20250802,2025-08-02,-192555.58,0,0.0,INR
20236,364,187,20250802,2025-08-02,21418.73,21418.73,0.0,INR
20237,365,187,20250802,2025-08-02,-239833.44,0,0.0,INR
20238,366,187,20250802,2025-08-02,4323.94,4323.94,0.0,SGD
20239,367,188,20250802,2025-08-02,25204.66,25204.66,0.0,GBP
20240,368,188,20250802,2025-08-02,-110033.41,0,0.0,USD
20241,369,189,20250802,2025-08-02,-171998.36,0,0.0,AED
20242,370,190,20250802,2025-08-02,19497.51,19497.51,0.0,USD
20243,371,190,20250802,2025-08-02,-113682.72,0,0.0,EUR
20244,372,191,20250802,2025-08-02,-1980.72,13019.28,0.132,SGD
20245,373,192,20250802,2025-08-02,28724.7,28724.7,0.0,AED
20246,374,192,20250802,2025-08-02,-3223.4,6776.6,0.322,EUR
20247,375,193,20250802,2025-08-02,674436.8,674436.8,0.0,SGD
20248,376,193,20250802,2025-08-02,5301.08,5301.08,0.0,SGD
20249,377,194,20250802,2025-08-02,4667.58,4667.58,0.0,USD
20250,378,194,20250802,2025-08-02,7376.97,7376.97,0.0,GBP
20251,379,195,20250802,2025-08-02,-304861.41,0,0.0,USD
20252,380,196,20250802,2025-08-02,-3371.01,6628.99,0.337,AED
20253,381,196,20250802,2025-08-02,11728.71,11728.71,0.0,SGD
20254,382,196,20250802,2025-08-02,703240.01,703240.01,0.0,AED
20255,383,197,20250802,2025-08-02,30180.06,30180.06,0.0,USD
20256,384,197,20250802,2025-08-02,-2338.3,7661.7,0.234,EUR
20257,385,197,20250802,2025-08-02,17153.01,17153.01,0.0,EUR
20258,386,198,20250802,2025-08-02,21662.1,21662.1,0.0,USD
20259,387,198,20250802,2025-08-02,-3273.89,1726.11,0.655,SGD
20260,388,199,20250802,2025-08-02,-9369.28,40630.72,0.187,GBP
20261,389,200,20250802,2025-08-02,39152.25,39152.25,0.0,INR
20262,390,200,20250802,2025-08-02,-232540.61,0,0.0,INR
20263,391,201,20250802,2025-08-02,-3937.73,11062.27,0.263,EUR
20264,392,201,20250802,2025-08-02,228790.45,228790.45,0.0,AED
20265,393,201,20250802,2025-08-02,-260843.05,0,0.0,GBP
20266,394,202,20250802,2025-08-02,8869.3,8869.3,0.0,SGD
20267,395,202,20250802,2025-08-02,-101761.02,0,0.0,INR
20268,396,203,20250802,2025-08-02,-7646.09,2353.91,0.765,AED
20269,397,203,20250802,2025-08-02,66134.69,66134.69,0.0,EUR
20270,398,204,20250802,2025-08-02,-2039.61,2960.39,0.408,USD
20271,399,204,20250802,2025-08-02,-2172.23,7827.77,0.217,AED
20272,400,205,20250802,2025-08-02,9969.09,9969.09,0.0,EUR
20273,401,206,20250802,2025-08-02,-80692.0,0,0.0,USD
20274,402,207,20250802,2025-08-02,212098.22,212098.22,0.0,USD
20275,403,207,20250802,2025-08-02,-3152.94,11847.06,0.21,AED
20276,404,208,20250802,2025-08-02,-3077.2,1922.8,0.615,EUR
20277,405,208,20250802,2025-08-02,25063.62,25063.62,0.0,AED
20278,406,209,20250802,2025-08-02,-90667.98,0,0.0,EUR
20279,407,210,20250802,2025-08-02,-105.77,9894.23,0.011,GBP
20280,408,210,20250802,2025-08-02,25635.0,25635.0,0.0,INR
20281,409,211,20250802,2025-08-02,42187.21,42187.21,0.0,AED
20282,410,212,20250802,2025-08-02,355953.36,355953.36,0.0,INR
20283,411,212,20250802,2025-08-02,44216.05,44216.05,0.0,GBP
20284,412,213,20250802,2025-08-02,-111605.91,0,0.0,USD
20285,413,213,20250802,2025-08-02,25616.18,25616.18,0.0,INR
20286,414,214,20250802,2025-08-02,-119418.52,0,0.0,USD
20287,415,214,20250802,2025-08-02,5902.01,5902.01,0.0,USD
20288,416,214,20250802,2025-08-02,10402.36,10402.36,0.0,USD
20289,417,215,20250802,2025-08-02,-6821.72,8178.28,0.455,SGD
20290,418,215,20250802,2025-08-02,42526.45,42526.45,0.0,GBP
20291,419,216,20250802,2025-08-02,-449409.55,0,0.0,USD
20292,420,216,20250802,2025-08-02,416253.82,416253.82,0.0,EUR
20293,421,217,20250802,2025-08-02,61466.95,61466.95,0.0,AED
20294,422,217,20250802,2025-08-02,-87288.41,0,0.0,EUR
20295,423,217,20250802,2025-08-02,-4093.29,10906.71,0.273,INR
20296,424,217,20250802,2025-08-02,43220.68,43220.68,0.0,USD
20297,425,218,20250802,2025-08-02,-3533.42,6466.58,0.353,GBP
20298,426,218,20250802,2025-08-02,244558.74,244558.74,0.0,EUR
20299,427,218,20250802,2025-08-02,-211513.47,0,0.0,USD
20300,428,219,20250802,2025-08-02,-29731.44,0,0.0,AED
20301,429,220,20250802,2025-08-02,-592.52,1407.48,0.296,GBP
20302,430,220,20250802,2025-08-02,20645.31,20645.31,0.0,INR
20303,431,220,20250802,2025-08-02,66662.23,66662.23,0.0,USD
20304,432,220,20250802,2025-08-02,-220327.08,0,0.0,SGD
20305,1,1,20250726,2025-07-26,49082.73,49082.73,0.0,EUR
20306,2,1,20250726,2025-07-26,-84234.02,0,0.0,AED
20307,3,2,20250726,2025-07-26,-2218.46,7781.54,0.222,INR
20308,4,2,20250726,2025-07-26,-132632.58,0,0.0,EUR
20309,5,3,20250726,2025-07-26,-22865.45,27134.55,0.457,EUR
20310,6,3,20250726,2025-07-26,-225947.32,0,0.0,AED
20311,7,3,20250726,2025-07-26,2824.55,2824.55,0.0,GBP
20312,8,4,20250726,2025-07-26,10805.4,10805.4,0.0,USD
20313,9,4,20250726,2025-07-26,-192.34,49807.66,0.004,EUR
20314,10,4,20250726,2025-07-26,4202.92,4202.92,0.0,SGD
20315,11,5,20250726,2025-07-26,-46172.51,0,0.0,AED
20316,12,5,20250726,2025-07-26,-1181.01,818.99,0.591,AED
20317,13,6,20250726,2025-07-26,-955.62,49044.38,0.019,GBP
20318,14,6,20250726,2025-07-26,385009.73,385009.73,0.0,USD
20319,15,6,20250726,2025-07-26,49454.72,49454.72,0.0,USD
20320,16,7,20250726,2025-07-26,-417956.06,0,0.0,EUR
20321,17,7,20250726,2025-07-26,52388.61,52388.61,0.0,USD
20322,18,8,20250726,2025-07-26,1227.86,1227.86,0.0,SGD
20323,19,8,20250726,2025-07-26,-62.27,1937.73,0.031,SGD
20324,20,8,20250726,2025-07-26,24375.43,24375.43,0.0,USD
20325,21,9,20250726,2025-07-26,-5873.92,4126.08,0.587,EUR
20326,22,9,20250726,2025-07-26,5032.8,5032.8,0.0,INR
20327,23,9,20250726,2025-07-26,-110291.8,0,0.0,USD
20328,24,9,20250726,2025-07-26,4735.36,4735.36,0.0,USD
20329,25,10,20250726,2025-07-26,39782.84,39782.84,0.0,USD
20330,26,10,20250726,2025-07-26,23921.29,23921.29,0.0,SGD
20331,27,10,20250726,2025-07-26,-15997.25,0,0.0,SGD
20332,28,11,20250726,2025-07-26,48897.06,48897.06,0.0,SGD
20333,29,12,20250726,2025-07-26,4283.31,4283.31,0.0,USD
20334,30,12,20250726,2025-07-26,50705.28,50705.28,0.0,USD
20335,31,13,20250726,2025-07-26,-187099.67,0,0.0,EUR
20336,32,14,20250726,2025-07-26,-772.9,1227.1,0.386,AED
20337,33,14,20250726,2025-07-26,15940.01,15940.01,0.0,USD
20338,34,14,20250726,2025-07-26,182580.12,182580.12,0.0,AED
20339,35,14,20250726,2025-07-26,45051.96,45051.96,0.0,AED
20340,36,15,20250726,2025-07-26,-1943.21,13056.79,0.13,USD
20341,37,15,20250726,2025-07-26,25151.09,25151.09,0.0,INR
20342,38,15,20250726,2025-07-26,-8697.04,16302.96,0.348,GBP
20343,39,16,20250726,2025-07-26,-39331.07,10668.93,0.787,EUR
20344,40,16,20250726,2025-07-26,717706.96,717706.96,0.0,USD
20345,41,16,20250726,2025-07-26,21539.5,21539.5,0.0,INR
20346,42,17,20250726,2025-07-26,-66507.01,0,0.0,SGD
20347,43,18,20250726,2025-07-26,64885.38,64885.38,0.0,USD
20348,44,18,20250726,2025-07-26,-50.54,1949.46,0.025,GBP
20349,45,19,20250726,2025-07-26,-57442.67,0,0.0,INR
20350,46,20,20250726,2025-07-26,-19.01,1980.99,0.01,AED
20351,47,20,20250726,2025-07-26,10347.4,10347.4,0.0,USD
20352,48,21,20250726,2025-07-26,11370.34,11370.34,0.0,USD
20353,49,21,20250726,2025-07-26,-98572.16,0,0.0,GBP
20354,50,22,20250726,2025-07-26,17563.41,17563.41,0.0,AED
20355,51,23,20250726,2025-07-26,18723.08,18723.08,0.0,AED
20356,52,23,20250726,2025-07-26,-374759.78,0,0.0,USD
20357,53,23,20250726,2025-07-26,-115673.46,0,0.0,USD
20358,54,23,20250726,2025-07-26,-519021.8,0,0.0,GBP
20359,55,24,20250726,2025-07-26,-10758.38,4241.62,0.717,AED
20360,56,24,20250726,2025-07-26,26712.67,26712.67,0.0,INR
20361,57,25,20250726,2025-07-26,-1269.49,8730.51,0.127,USD
20362,58,25,20250726,2025-07-26,122746.88,122746.88,0.0,USD
20363,59,26,20250726,2025-07-26,-105823.1,0,0.0,INR
20364,60,26,20250726,2025-07-26,32298.27,32298.27,0.0,AED
20365,61,26,20250726,2025-07-26,-877.68,4122.32,0.176,AED
20366,62,27,20250726,2025-07-26,-363072.5,0,0.0,SGD
20367,63,28,20250726,2025-07-26,66143.02,66143.02,0.0,AED
20368,64,28,20250726,2025-07-26,15978.85,15978.85,0.0,INR
20369,65,28,20250726,2025-07-26,-1834.68,3165.32,0.367,EUR
20370,66,29,20250726,2025-07-26,-100781.65,0,0.0,INR
20371,67,29,20250726,2025-07-26,-3171.7,1828.3,0.634,AED
20372,68,29,20250726,2025-07-26,-88177.68,0,0.0,GBP
20373,69,30,20250726,2025-07-26,12056.04,12056.04,0.0,SGD
20374,70,31,20250726,2025-07-26,-21114.93,0,0.0,USD
20375,71,31,20250726,2025-07-26,464205.56,464205.56,0.0,SGD
20376,72,32,20250726,2025-07-26,5156.33,5156.33,0.0,INR
20377,73,33,20250726,2025-07-26,-163560.77,0,0.0,USD
20378,74,33,20250726,2025-07-26,-510147.0,0,0.0,AED
20379,75,34,20250726,2025-07-26,-5126.92,0,0.0,AED
20380,76,35,20250726,2025-07-26,5021.03,5021.03,0.0,USD
20381,77,35,20250726,2025-07-26,-10312.76,14687.24,0.413,AED
20382,78,35,20250726,2025-07-26,-116608.28,0,0.0,GBP
20383,79,36,20250726,2025-07-26,48578.36,48578.36,0.0,USD
20384,80,37,20250726,2025-07-26,-657.64,14342.36,0.044,USD
20385,81,38,20250726,2025-07-26,-2174.19,7825.81,0.217,GBP
20386,82,38,20250726,2025-07-26,-196443.54,0,0.0,EUR
20387,83,39,20250726,2025-07-26,32082.88,32082.88,0.0,GBP
20388,84,40,20250726,2025-07-26,-56828.03,0,0.0,EUR
20389,85,41,20250726,2025-07-26,19119.91,19119.91,0.0,AED
20390,86,42,20250726,2025-07-26,-11997.05,13002.95,0.48,AED
20391,87,43,20250726,2025-07-26,9747.41,9747.41,0.0,INR
20392,88,43,20250726,2025-07-26,-10113.74,39886.26,0.202,AED
20393,89,44,20250726,2025-07-26,-282868.03,0,0.0,GBP
20394,90,45,20250726,2025-07-26,15967.24,15967.24,0.0,GBP
20395,91,45,20250726,2025-07-26,25020.88,25020.88,0.0,INR
20396,92,46,20250726,2025-07-26,56316.99,56316.99,0.0,AED
20397,93,46,20250726,2025-07-26,-259713.21,0,0.0,GBP
20398,94,46,20250726,2025-07-26,549695.31,549695.31,0.0,USD
20399,95,46,20250726,2025-07-26,-179219.0,0,0.0,USD
20400,96,47,20250726,2025-07-26,-187415.45,0,0.0,AED
20401,97,48,20250726,2025-07-26,247378.66,247378.66,0.0,USD
20402,98,48,20250726,2025-07-26,-346341.91,0,0.0,USD
20403,99,49,20250726,2025-07-26,-252.46,1747.54,0.126,INR
20404,100,50,20250726,2025-07-26,-33525.06,0,0.0,USD
20405,101,50,20250726,2025-07-26,19835.19,19835.19,0.0,EUR
20406,102,50,20250726,2025-07-26,3661.25,3661.25,0.0,GBP
20407,103,51,20250726,2025-07-26,-63160.66,0,0.0,AED
20408,104,52,20250726,2025-07-26,69503.5,69503.5,0.0,AED
20409,105,53,20250726,2025-07-26,21182.95,21182.95,0.0,USD
20410,106,53,20250726,2025-07-26,-21425.69,0,0.0,USD
20411,107,53,20250726,2025-07-26,-135471.13,0,0.0,GBP
20412,108,54,20250726,2025-07-26,5375.97,5375.97,0.0,USD
20413,109,54,20250726,2025-07-26,10312.4,10312.4,0.0,AED
20414,110,55,20250726,2025-07-26,-475632.97,0,0.0,EUR
20415,111,55,20250726,2025-07-26,-308.93,1691.07,0.154,USD
20416,112,55,20250726,2025-07-26,16698.99,16698.99,0.0,USD
20417,113,56,20250726,2025-07-26,-190310.53,0,0.0,USD
20418,114,56,20250726,2025-07-26,9335.14,9335.14,0.0,GBP
20419,115,57,20250726,2025-07-26,-345344.24,0,0.0,USD
20420,116,57,20250726,2025-07-26,63882.58,63882.58,0.0,INR
20421,117,58,20250726,2025-07-26,23240.0,23240.0,0.0,SGD
20422,118,58,20250726,2025-07-26,48065.4,48065.4,0.0,SGD
20423,119,59,20250726,2025-07-26,230772.76,230772.76,0.0,EUR
20424,120,59,20250726,2025-07-26,-9277.2,0,0.0,EUR
20425,121,60,20250726,2025-07-26,-23124.56,0,0.0,AED
20426,122,60,20250726,2025-07-26,69854.71,69854.71,0.0,INR
20427,123,61,20250726,2025-07-26,-4535.09,5464.91,0.454,USD
20428,124,62,20250726,2025-07-26,30580.43,30580.43,0.0,USD
20429,125,62,20250726,2025-07-26,-160917.55,0,0.0,GBP
20430,126,63,20250726,2025-07-26,-561.34,14438.66,0.037,GBP
20431,127,63,20250726,2025-07-26,35689.81,35689.81,0.0,GBP
20432,128,64,20250726,2025-07-26,47119.11,47119.11,0.0,INR
20433,129,65,20250726,2025-07-26,39281.7,39281.7,0.0,GBP
20434,130,65,20250726,2025-07-26,-259413.13,0,0.0,INR
20435,131,66,20250726,2025-07-26,-2569.71,2430.29,0.514,EUR
20436,132,66,20250726,2025-07-26,-256684.41,0,0.0,USD
20437,133,66,20250726,2025-07-26,32859.07,32859.07,0.0,EUR
20438,134,67,20250726,2025-07-26,-13525.5,0,0.0,USD
20439,135,67,20250726,2025-07-26,39062.14,39062.14,0.0,INR
20440,136,68,20250726,2025-07-26,-97594.73,0,0.0,GBP
20441,137,68,20250726,2025-07-26,8898.77,8898.77,0.0,GBP
20442,138,69,20250726,2025-07-26,18422.55,18422.55,0.0,SGD
20443,139,69,20250726,2025-07-26,-437437.42,0,0.0,USD
20444,140,69,20250726,2025-07-26,399971.95,399971.95,0.0,AED
20445,141,70,20250726,2025-07-26,53092.39,53092.39,0.0,EUR
20446,142,71,20250726,2025-07-26,-70143.88,0,0.0,EUR
20447,143,72,20250726,2025-07-26,-31318.04,0,0.0,USD
20448,144,72,20250726,2025-07-26,61710.65,61710.65,0.0,USD
20449,145,73,20250726,2025-07-26,-480348.51,0,0.0,USD
20450,146,73,20250726,2025-07-26,12450.93,12450.93,0.0,SGD
20451,147,74,20250726,2025-07-26,-55710.63,0,0.0,USD
20452,148,74,20250726,2025-07-26,-240983.54,0,0.0,AED
20453,149,75,20250726,2025-07-26,-246450.6,0,0.0,GBP
20454,150,75,20250726,2025-07-26,35519.24,35519.24,0.0,INR
20455,151,76,20250726,2025-07-26,-29489.96,0,0.0,SGD
20456,152,76,20250726,2025-07-26,-93896.27,0,0.0,USD
20457,153,76,20250726,2025-07-26,15143.77,15143.77,0.0,AED
20458,154,77,20250726,2025-07-26,12372.3,12372.3,0.0,AED
20459,155,77,20250726,2025-07-26,6916.77,6916.77,0.0,SGD
20460,156,78,20250726,2025-07-26,-91248.21,0,0.0,EUR
20461,157,79,20250726,2025-07-26,-30031.6,0,0.0,INR
20462,158,80,20250726,2025-07-26,1562.46,1562.46,0.0,AED
20463,159,81,20250726,2025-07-26,-368799.68,0,0.0,GBP
20464,160,81,20250726,2025-07-26,10983.01,10983.01,0.0,USD
20465,161,82,20250726,2025-07-26,59678.33,59678.33,0.0,GBP
20466,162,83,20250726,2025-07-26,-122442.01,0,0.0,AED
20467,163,83,20250726,2025-07-26,-346386.7,0,0.0,USD
20468,164,83,20250726,2025-07-26,2438.81,2438.81,0.0,AED
20469,165,84,20250726,2025-07-26,28568.4,28568.4,0.0,SGD
20470,166,85,20250726,2025-07-26,-1551.81,3448.19,0.31,EUR
20471,167,86,20250726,2025-07-26,-356740.02,0,0.0,USD
20472,168,86,20250726,2025-07-26,-11821.72,3178.28,0.788,USD
20473,169,87,20250726,2025-07-26,-401.78,1598.22,0.201,AED
20474,170,87,20250726,2025-07-26,-49884.85,0,0.0,SGD
20475,171,88,20250726,2025-07-26,2119.34,2119.34,0.0,EUR
20476,172,88,20250726,2025-07-26,657110.9,657110.9,0.0,EUR
20477,173,89,20250726,2025-07-26,-87314.98,0,0.0,GBP
20478,174,89,20250726,2025-07-26,-239867.49,0,0.0,USD
20479,175,90,20250726,2025-07-26,-385117.64,0,0.0,AED
20480,176,91,20250726,2025-07-26,-1462.82,537.18,0.731,USD
20481,177,91,20250726,2025-07-26,11165.46,11165.46,0.0,EUR
20482,178,92,20250726,2025-07-26,-388112.32,0,0.0,INR
20483,179,92,20250726,2025-07-26,-320140.24,0,0.0,GBP
20484,180,93,20250726,2025-07-26,68941.22,68941.22,0.0,USD
20485,181,93,20250726,2025-07-26,-46832.13,0,0.0,GBP
20486,182,94,20250726,2025-07-26,13356.4,13356.4,0.0,SGD
20487,183,94,20250726,2025-07-26,10730.55,10730.55,0.0,INR
20488,184,95,20250726,2025-07-26,-128103.56,0,0.0,GBP
20489,185,95,20250726,2025-07-26,-45927.01,0,0.0,INR
20490,186,96,20250726,2025-07-26,-1797.71,3202.29,0.36,INR
20491,187,97,20250726,2025-07-26,-277933.71,0,0.0,SGD
20492,188,98,20250726,2025-07-26,-568273.17,0,0.0,SGD
20493,189,98,20250726,2025-07-26,1365.31,1365.31,0.0,EUR
20494,190,99,20250726,2025-07-26,9649.53,9649.53,0.0,GBP
20495,191,99,20250726,2025-07-26,-232868.66,0,0.0,AED
20496,192,100,20250726,2025-07-26,-1353.15,646.85,0.677,GBP
20497,193,100,20250726,2025-07-26,16399.89,16399.89,0.0,USD
20498,194,100,20250726,2025-07-26,-134193.89,0,0.0,INR
20499,195,101,20250726,2025-07-26,92668.87,92668.87,0.0,SGD
20500,196,101,20250726,2025-07-26,-149931.6,0,0.0,SGD
20501,197,102,20250726,2025-07-26,55040.89,55040.89,0.0,INR
20502,198,103,20250726,2025-07-26,-5014.66,19985.34,0.201,AED
20503,199,104,20250726,2025-07-26,47985.04,47985.04,0.0,USD
20504,200,104,20250726,2025-07-26,-348216.25,0,0.0,USD
20505,201,104,20250726,2025-07-26,26533.53,26533.53,0.0,SGD
20506,202,105,20250726,2025-07-26,-336699.32,0,0.0,AED
20507,203,106,20250726,2025-07-26,-257716.38,0,0.0,AED
20508,204,107,20250726,2025-07-26,16086.33,16086.33,0.0,EUR
20509,205,107,20250726,2025-07-26,-297483.74,0,0.0,EUR
20510,206,107,20250726,2025-07-26,-6165.29,43834.71,0.123,USD
20511,207,108,20250726,2025-07-26,-367146.76,0,0.0,GBP
20512,208,108,20250726,2025-07-26,10393.31,10393.31,0.0,SGD
20513,209,109,20250726,2025-07-26,-1029.61,8970.39,0.103,INR
20514,210,110,20250726,2025-07-26,517431.54,517431.54,0.0,SGD
20515,211,110,20250726,2025-07-26,-110693.29,0,0.0,AED
20516,212,111,20250726,2025-07-26,-159042.73,0,0.0,USD
20517,213,111,20250726,2025-07-26,9232.39,9232.39,0.0,AED
20518,214,111,20250726,2025-07-26,66015.77,66015.77,0.0,EUR
20519,215,112,20250726,2025-07-26,-7697.71,2302.29,0.77,USD
20520,216,113,20250726,2025-07-26,2904.44,2904.44,0.0,AED
20521,217,113,20250726,2025-07-26,35317.17,35317.17,0.0,GBP
20522,218,114,20250726,2025-07-26,24616.01,24616.01,0.0,USD
20523,219,114,20250726,2025-07-26,7442.49,7442.49,0.0,AED
20524,220,115,20250726,2025-07-26,28453.95,28453.95,0.0,GBP
20525,221,115,20250726,2025-07-26,47118.58,47118.58,0.0,USD
20526,222,116,20250726,2025-07-26,20798.72,20798.72,0.0,EUR
20527,223,117,20250726,2025-07-26,4768.0,4768.0,0.0,USD
20528,224,117,20250726,2025-07-26,-32014.19,0,0.0,USD
20529,225,117,20250726,2025-07-26,472624.57,472624.57,0.0,GBP
20530,226,118,20250726,2025-07-26,-11507.46,3492.54,0.767,SGD
20531,227,118,20250726,2025-07-26,7766.49,7766.49,0.0,USD
20532,228,119,20250726,2025-07-26,15049.84,15049.84,0.0,EUR
20533,229,120,20250726,2025-07-26,30913.68,30913.68,0.0,INR
20534,230,120,20250726,2025-07-26,25475.51,25475.51,0.0,INR
20535,231,120,20250726,2025-07-26,-5911.15,44088.85,0.118,USD
20536,232,120,20250726,2025-07-26,-265233.13,0,0.0,USD
20537,233,121,20250726,2025-07-26,-64796.83,0,0.0,USD
20538,234,121,20250726,2025-07-26,-351.66,1648.34,0.176,USD
20539,235,122,20250726,2025-07-26,245021.17,245021.17,0.0,USD
20540,236,122,20250726,2025-07-26,29404.39,29404.39,0.0,USD
20541,237,123,20250726,2025-07-26,112519.74,112519.74,0.0,USD
20542,238,123,20250726,2025-07-26,-60727.97,0,0.0,SGD
20543,239,124,20250726,2025-07-26,225474.19,225474.19,0.0,USD
20544,240,125,20250726,2025-07-26,5991.6,5991.6,0.0,AED
20545,241,126,20250726,2025-07-26,-33865.42,0,0.0,AED
20546,242,126,20250726,2025-07-26,104511.91,104511.91,0.0,USD
20547,243,127,20250726,2025-07-26,-1419.37,3580.63,0.284,SGD
20548,244,128,20250726,2025-07-26,44885.72,44885.72,0.0,SGD
20549,245,129,20250726,2025-07-26,36754.77,36754.77,0.0,USD
20550,246,129,20250726,2025-07-26,-2710.02,22289.98,0.108,INR
20551,247,129,20250726,2025-07-26,-308810.25,0,0.0,AED
20552,248,130,20250726,2025-07-26,33783.41,33783.41,0.0,AED
20553,249,130,20250726,2025-07-26,4983.82,4983.82,0.0,EUR
20554,250,131,20250726,2025-07-26,-540.95,9459.05,0.054,AED
20555,251,131,20250726,2025-07-26,79874.42,79874.42,0.0,USD
20556,252,132,20250726,2025-07-26,-70373.78,0,0.0,EUR
20557,253,133,20250726,2025-07-26,436619.81,436619.81,0.0,EUR
20558,254,133,20250726,2025-07-26,2651.54,2651.54,0.0,INR
20559,255,134,20250726,2025-07-26,28180.78,28180.78,0.0,INR
20560,256,135,20250726,2025-07-26,33351.93,33351.93,0.0,SGD
20561,257,135,20250726,2025-07-26,-2316.49,12683.51,0.154,EUR
20562,258,136,20250726,2025-07-26,10732.8,10732.8,0.0,AED
20563,259,136,20250726,2025-07-26,88642.89,88642.89,0.0,EUR
20564,260,137,20250726,2025-07-26,12291.67,12291.67,0.0,INR
20565,261,138,20250726,2025-07-26,-98293.67,0,0.0,INR
20566,262,138,20250726,2025-07-26,40516.11,40516.11,0.0,USD
20567,263,139,20250726,2025-07-26,-726.62,1273.38,0.363,EUR
20568,264,139,20250726,2025-07-26,132609.35,132609.35,0.0,SGD
20569,265,139,20250726,2025-07-26,1014.93,1014.93,0.0,USD
20570,266,140,20250726,2025-07-26,303891.56,303891.56,0.0,INR
20571,267,140,20250726,2025-07-26,-375632.81,0,0.0,GBP
20572,268,141,20250726,2025-07-26,-183930.99,0,0.0,AED
20573,269,142,20250726,2025-07-26,50103.06,50103.06,0.0,INR
20574,270,142,20250726,2025-07-26,3272.02,3272.02,0.0,USD
20575,271,142,20250726,2025-07-26,-507415.25,0,0.0,USD
20576,272,143,20250726,2025-07-26,-3572.14,6427.86,0.357,GBP
20577,273,144,20250726,2025-07-26,6837.67,6837.67,0.0,INR
20578,274,144,20250726,2025-07-26,131532.09,131532.09,0.0,USD
20579,275,144,20250726,2025-07-26,19029.03,19029.03,0.0,SGD
20580,276,144,20250726,2025-07-26,44947.01,44947.01,0.0,GBP
20581,277,145,20250726,2025-07-26,28588.77,28588.77,0.0,USD
20582,278,145,20250726,2025-07-26,43904.77,43904.77,0.0,SGD
20583,279,146,20250726,2025-07-26,28728.09,28728.09,0.0,EUR
20584,280,146,20250726,2025-07-26,34682.84,34682.84,0.0,EUR
20585,281,147,20250726,2025-07-26,-630.1,1369.9,0.315,USD
20586,282,147,20250726,2025-07-26,-26481.44,0,0.0,AED
20587,283,147,20250726,2025-07-26,-1863.46,3136.54,0.373,SGD
20588,284,147,20250726,2025-07-26,208065.42,208065.42,0.0,AED
20589,285,148,20250726,2025-07-26,4445.12,4445.12,0.0,AED
20590,286,149,20250726,2025-07-26,10517.85,10517.85,0.0,SGD
20591,287,150,20250726,2025-07-26,-101599.49,0,0.0,SGD
20592,288,150,20250726,2025-07-26,-1109.32,890.68,0.555,SGD
20593,289,151,20250726,2025-07-26,-17627.94,32372.06,0.353,AED
20594,290,151,20250726,2025-07-26,6572.16,6572.16,0.0,EUR
20595,291,151,20250726,2025-07-26,857352.39,857352.39,0.0,USD
20596,292,152,20250726,2025-07-26,-97825.84,0,0.0,SGD
20597,293,153,20250726,2025-07-26,25533.67,25533.67,0.0,INR
20598,294,153,20250726,2025-07-26,37305.54,37305.54,0.0,GBP
20599,295,153,20250726,2025-07-26,8047.83,8047.83,0.0,AED
20600,296,154,20250726,2025-07-26,17094.48,17094.48,0.0,GBP
20601,297,154,20250726,2025-07-26,-7869.15,17130.85,0.315,INR
20602,298,155,20250726,2025-07-26,-3817.88,21182.12,0.153,GBP
20603,299,156,20250726,2025-07-26,-592.75,4407.25,0.119,AED
20604,300,157,20250726,2025-07-26,-360854.53,0,0.0,EUR
20605,301,157,20250726,2025-07-26,-10992.34,4007.66,0.733,EUR
20606,302,157,20250726,2025-07-26,11322.72,11322.72,0.0,GBP
20607,303,158,20250726,2025-07-26,1615.66,1615.66,0.0,USD
20608,304,159,20250726,2025-07-26,-6716.06,18283.94,0.269,USD
20609,305,159,20250726,2025-07-26,14235.35,14235.35,0.0,AED
20610,306,159,20250726,2025-07-26,-14627.68,0,0.0,SGD
20611,307,160,20250726,2025-07-26,24144.97,24144.97,0.0,SGD
20612,308,160,20250726,2025-07-26,-13655.04,11344.96,0.546,EUR
