SnapshotKey,BranchKey,DateKey,SnapshotDate,TransactionVolume,TransactionValueUsd,NewAccountsOpened,FraudCasesCaught,CustomerSatScore
926,8,20260430,2026-04-30,232,62295.98,3,1,3.7
927,9,20260430,2026-04-30,208,68897.19,0,0,3.7
928,10,20260430,2026-04-30,225,82851.32,0,0,4.5
929,11,20260430,2026-04-30,251,111353.08,6,0,3.9
930,12,20260430,2026-04-30,227,40434.31,1,3,4.9
931,13,20260430,2026-04-30,205,94356.59,4,0,4.0
932,14,20260430,2026-04-30,200,59415.47,0,3,3.6
933,15,20260430,2026-04-30,70,28725.21,0,0,4.2
934,16,20260430,2026-04-30,82,16654.47,0,2,4.0
935,17,20260430,2026-04-30,77,12709.81,1,2,4.2
936,18,20260430,2026-04-30,105,37101.8,1,1,4.9
937,1,20260429,2026-04-29,231,105347.95,6,0,3.7
938,2,20260429,2026-04-29,268,67679.68,3,1,4.7
939,3,20260429,2026-04-29,166,68335.02,0,2,3.8
940,4,20260429,2026-04-29,280,131704.68,2,3,4.1
941,5,20260429,2026-04-29,252,111780.83,3,1,4.1
942,6,20260429,2026-04-29,172,70560.83,1,1,3.9
943,7,20260429,2026-04-29,158,22975.76,2,2,3.8
944,8,20260429,2026-04-29,272,123207.43,4,1,4.5
945,9,20260429,2026-04-29,219,28392.0,5,1,4.6
946,10,20260429,2026-04-29,189,83523.3,1,0,4.3
947,11,20260429,2026-04-29,170,23836.17,5,1,4.6
948,12,20260429,2026-04-29,187,61790.64,2,1,3.8
949,13,20260429,2026-04-29,179,64623.62,5,2,4.5
950,14,20260429,2026-04-29,258,104604.56,3,0,4.1
951,15,20260429,2026-04-29,79,9980.18,0,3,4.0
952,16,20260429,2026-04-29,85,37940.29,1,0,3.8
953,17,20260429,2026-04-29,94,27006.56,0,1,4.4
954,18,20260429,2026-04-29,95,32659.77,1,1,3.8
955,1,20260428,2026-04-28,226,59092.94,0,3,4.9
956,2,20260428,2026-04-28,285,69496.17,0,2,4.0
957,3,20260428,2026-04-28,185,60469.38,1,2,4.3
958,4,20260428,2026-04-28,218,52049.11,5,0,3.8
959,5,20260428,2026-04-28,252,50476.54,5,0,4.6
960,6,20260428,2026-04-28,235,50767.97,0,1,4.6
961,7,20260428,2026-04-28,242,105587.42,3,3,3.8
962,8,20260428,2026-04-28,187,71130.16,3,3,4.5
963,9,20260428,2026-04-28,227,97823.19,1,2,4.4
964,10,20260428,2026-04-28,184,82033.91,2,1,3.8
965,11,20260428,2026-04-28,173,26718.92,6,0,4.0
966,12,20260428,2026-04-28,284,101273.8,6,3,3.7
967,13,20260428,2026-04-28,271,94988.83,0,3,4.7
968,14,20260428,2026-04-28,216,54935.49,3,2,4.2
969,15,20260428,2026-04-28,108,22534.69,1,1,4.2
970,16,20260428,2026-04-28,113,33938.77,1,3,4.3
971,17,20260428,2026-04-28,97,43449.26,1,2,4.7
972,18,20260428,2026-04-28,111,21047.82,1,0,3.8
973,1,20260427,2026-04-27,282,89306.04,3,0,4.3
974,2,20260427,2026-04-27,169,26292.91,6,1,4.2
975,3,20260427,2026-04-27,215,73759.03,3,3,4.4
976,4,20260427,2026-04-27,220,86697.18,3,1,4.5
977,5,20260427,2026-04-27,260,102102.37,3,0,3.7
978,6,20260427,2026-04-27,206,60151.06,1,0,4.5
979,7,20260427,2026-04-27,248,33115.63,6,2,4.7
980,8,20260427,2026-04-27,157,41272.35,3,1,3.9
981,9,20260427,2026-04-27,219,63786.7,4,0,4.0
982,10,20260427,2026-04-27,265,107866.99,4,3,4.7
983,11,20260427,2026-04-27,164,49538.1,4,1,4.7
984,12,20260427,2026-04-27,265,109515.85,4,3,4.5
985,13,20260427,2026-04-27,226,37276.28,1,0,4.4
986,14,20260427,2026-04-27,225,103092.95,0,2,4.1
987,15,20260427,2026-04-27,76,32507.78,1,0,3.9
988,16,20260427,2026-04-27,102,32171.47,1,3,4.3
989,17,20260427,2026-04-27,104,36566.42,0,1,4.6
990,18,20260427,2026-04-27,74,25342.68,1,1,3.7
991,1,20260426,2026-04-26,97,31609.71,2,2,3.8
992,2,20260426,2026-04-26,103,30147.15,1,1,4.2
993,3,20260426,2026-04-26,149,68811.38,2,2,3.9
994,4,20260426,2026-04-26,130,59836.16,1,0,3.7
995,5,20260426,2026-04-26,139,17097.71,2,1,4.0
996,6,20260426,2026-04-26,128,46379.14,6,1,4.9
997,7,20260426,2026-04-26,123,51988.13,6,0,3.7
998,8,20260426,2026-04-26,102,37645.07,0,1,4.9
999,9,20260426,2026-04-26,142,51203.2,5,2,3.9
1000,10,20260426,2026-04-26,123,41539.3,5,3,4.2
1001,11,20260426,2026-04-26,97,39549.68,4,3,4.0
1002,12,20260426,2026-04-26,152,55267.2,1,2,3.7
1003,13,20260426,2026-04-26,112,30925.14,5,0,3.7
1004,14,20260426,2026-04-26,160,70389.84,3,3,4.9
1005,15,20260426,2026-04-26,45,11983.12,0,2,4.6
1006,16,20260426,2026-04-26,43,20076.29,1,3,4.4
1007,17,20260426,2026-04-26,55,7918.51,0,2,3.9
1008,18,20260426,2026-04-26,49,13516.55,1,0,4.9
1009,1,20260425,2026-04-25,114,54657.39,2,1,3.9
1010,2,20260425,2026-04-25,126,48021.26,6,1,4.3
1011,3,20260425,2026-04-25,102,22691.13,4,2,4.4
1012,4,20260425,2026-04-25,115,28203.77,5,0,4.7
1013,5,20260425,2026-04-25,101,28714.51,3,2,4.1
1014,6,20260425,2026-04-25,136,49267.76,5,3,3.8
1015,7,20260425,2026-04-25,96,32771.97,0,0,3.8
1016,8,20260425,2026-04-25,168,71076.86,3,2,4.6
1017,9,20260425,2026-04-25,148,23286.6,0,0,4.0
1018,10,20260425,2026-04-25,128,40396.88,4,1,4.1
1019,11,20260425,2026-04-25,109,38307.23,0,3,3.8
1020,12,20260425,2026-04-25,120,52091.93,2,3,4.4
1021,13,20260425,2026-04-25,95,27011.98,0,3,4.9
1022,14,20260425,2026-04-25,167,74246.93,0,3,4.8
1023,15,20260425,2026-04-25,48,6833.64,1,1,3.8
1024,16,20260425,2026-04-25,69,23954.86,1,2,4.6
1025,17,20260425,2026-04-25,43,10584.7,0,3,4.7
1026,18,20260425,2026-04-25,56,10231.76,0,1,4.6
1027,1,20260424,2026-04-24,253,70279.89,1,2,4.8
1028,2,20260424,2026-04-24,199,91898.98,5,0,3.6
1029,3,20260424,2026-04-24,232,47497.24,4,3,4.0
1030,4,20260424,2026-04-24,168,79740.83,5,3,4.2
1031,5,20260424,2026-04-24,207,47974.73,5,2,4.1
1032,6,20260424,2026-04-24,173,55014.54,0,2,3.7
1033,7,20260424,2026-04-24,162,29973.45,1,2,3.6
1034,8,20260424,2026-04-24,181,86751.67,1,0,3.8
1035,9,20260424,2026-04-24,260,101923.65,1,1,3.7
1036,10,20260424,2026-04-24,268,119791.59,2,0,4.9
1037,11,20260424,2026-04-24,248,95747.6,6,0,4.8
1038,12,20260424,2026-04-24,177,48263.43,4,2,4.0
1039,13,20260424,2026-04-24,236,109056.61,4,2,3.8
1040,14,20260424,2026-04-24,221,51997.45,2,0,4.8
1041,15,20260424,2026-04-24,65,28622.3,1,3,4.9
1042,16,20260424,2026-04-24,103,13313.35,1,3,4.7
1043,17,20260424,2026-04-24,76,11650.45,1,3,4.1
1044,18,20260424,2026-04-24,100,21712.77,0,3,4.5
1045,1,20260423,2026-04-23,244,58167.1,5,2,3.8
1046,2,20260423,2026-04-23,157,40087.15,2,2,4.0
1047,3,20260423,2026-04-23,278,64679.56,1,0,4.9
1048,4,20260423,2026-04-23,176,70179.63,6,2,4.5
1049,5,20260423,2026-04-23,266,86475.98,5,0,4.9
1050,6,20260423,2026-04-23,157,53025.4,3,0,3.9
1051,7,20260423,2026-04-23,160,70383.63,6,0,4.2
1052,8,20260423,2026-04-23,271,63270.38,6,3,4.0
1053,9,20260423,2026-04-23,251,44218.21,6,3,4.2
1054,10,20260423,2026-04-23,280,133753.76,2,1,4.6
1055,11,20260423,2026-04-23,189,60872.15,4,1,4.7
1056,12,20260423,2026-04-23,191,45221.21,4,0,4.8
1057,13,20260423,2026-04-23,172,23276.49,3,0,3.6
1058,14,20260423,2026-04-23,169,64007.03,0,2,4.8
1059,15,20260423,2026-04-23,80,32573.07,0,0,3.9
1060,16,20260423,2026-04-23,106,17258.1,1,1,3.9
1061,17,20260423,2026-04-23,67,24867.67,0,0,4.2
1062,18,20260423,2026-04-23,101,40614.92,0,2,4.3
1063,1,20260422,2026-04-22,215,41915.75,0,0,3.8
1064,2,20260422,2026-04-22,277,124837.2,2,0,4.5
1065,3,20260422,2026-04-22,223,102034.67,0,1,4.2
1066,4,20260422,2026-04-22,273,72779.13,5,2,4.0
1067,5,20260422,2026-04-22,173,22270.41,5,3,4.3
1068,6,20260422,2026-04-22,169,54112.01,3,1,3.7
1069,7,20260422,2026-04-22,197,38359.75,6,2,4.6
1070,8,20260422,2026-04-22,248,100940.02,3,0,3.7
1071,9,20260422,2026-04-22,265,112895.15,0,2,4.9
1072,10,20260422,2026-04-22,196,31065.05,3,3,4.5
1073,11,20260422,2026-04-22,214,79910.07,6,1,3.9
1074,12,20260422,2026-04-22,266,50693.45,4,0,3.9
1075,13,20260422,2026-04-22,178,31239.75,4,2,3.8
1076,14,20260422,2026-04-22,156,19010.89,6,3,3.9
1077,15,20260422,2026-04-22,111,29804.91,0,3,4.7
1078,16,20260422,2026-04-22,68,26261.73,1,0,3.9
1079,17,20260422,2026-04-22,100,14051.27,0,2,4.1
1080,18,20260422,2026-04-22,104,36488.04,1,2,3.8
1081,1,20260421,2026-04-21,271,76957.82,6,0,3.8
1082,2,20260421,2026-04-21,180,22392.9,2,0,4.6
1083,3,20260421,2026-04-21,273,48412.94,4,2,3.9
1084,4,20260421,2026-04-21,228,61449.39,1,3,4.1
1085,5,20260421,2026-04-21,233,74947.11,5,1,4.8
1086,6,20260421,2026-04-21,180,30825.05,2,2,4.4
1087,7,20260421,2026-04-21,206,25014.14,1,0,4.8
1088,8,20260421,2026-04-21,204,71068.15,0,2,4.5
1089,9,20260421,2026-04-21,266,79582.1,1,0,3.8
1090,10,20260421,2026-04-21,284,116064.5,5,3,4.4
1091,11,20260421,2026-04-21,268,114211.12,3,2,3.6
1092,12,20260421,2026-04-21,276,37514.74,3,3,3.9
1093,13,20260421,2026-04-21,271,75788.42,5,2,4.7
1094,14,20260421,2026-04-21,164,75311.19,1,1,3.8
1095,15,20260421,2026-04-21,89,15133.43,1,2,4.2
1096,16,20260421,2026-04-21,78,19114.95,0,3,4.9
1097,17,20260421,2026-04-21,115,51543.64,1,3,4.5
1098,18,20260421,2026-04-21,92,36498.57,1,2,4.7
1099,1,20260420,2026-04-20,206,85300.61,4,0,4.7
1100,2,20260420,2026-04-20,203,44337.93,5,3,4.1
1101,3,20260420,2026-04-20,246,54867.55,1,3,4.0
1102,4,20260420,2026-04-20,221,26682.95,1,0,3.7
1103,5,20260420,2026-04-20,177,44796.92,1,2,4.1
1104,6,20260420,2026-04-20,159,37901.16,4,1,3.6
1105,7,20260420,2026-04-20,205,57404.27,3,1,4.3
1106,8,20260420,2026-04-20,208,64560.29,3,0,4.8
1107,9,20260420,2026-04-20,170,23351.66,0,3,4.2
1108,10,20260420,2026-04-20,207,75109.9,4,2,4.2
1109,11,20260420,2026-04-20,279,94431.99,6,0,4.0
1110,12,20260420,2026-04-20,177,32783.56,0,0,4.0
1111,13,20260420,2026-04-20,232,80314.99,2,2,4.7
1112,14,20260420,2026-04-20,187,66729.24,2,1,3.8
1113,15,20260420,2026-04-20,99,26900.18,1,2,4.8
1114,16,20260420,2026-04-20,79,27963.56,1,3,4.5
1115,17,20260420,2026-04-20,93,18426.58,1,3,4.7
1116,18,20260420,2026-04-20,112,31025.18,1,1,4.3
1117,1,20260419,2026-04-19,140,62682.44,0,0,4.4
1118,2,20260419,2026-04-19,129,52685.83,3,1,4.6
1119,3,20260419,2026-04-19,106,30376.4,2,2,4.1
1120,4,20260419,2026-04-19,142,45862.88,5,2,4.5
1121,5,20260419,2026-04-19,163,54699.74,2,2,4.0
1122,6,20260419,2026-04-19,121,20811.3,6,2,4.7
1123,7,20260419,2026-04-19,94,39259.05,1,2,3.9
1124,8,20260419,2026-04-19,137,40026.81,0,1,3.7
1125,9,20260419,2026-04-19,164,54597.28,0,3,4.8
1126,10,20260419,2026-04-19,170,66862.23,3,3,3.7
1127,11,20260419,2026-04-19,119,20323.67,3,2,4.8
1128,12,20260419,2026-04-19,153,61107.0,4,1,4.1
1129,13,20260419,2026-04-19,115,50336.15,6,0,4.7
1130,14,20260419,2026-04-19,119,28089.09,6,3,4.3
1131,15,20260419,2026-04-19,42,6222.19,0,0,4.1
1132,16,20260419,2026-04-19,60,10079.07,0,0,4.5
1133,17,20260419,2026-04-19,54,14462.37,1,1,4.2
1134,18,20260419,2026-04-19,58,27779.71,0,1,4.6
1135,1,20260418,2026-04-18,99,12240.74,4,3,4.6
1136,2,20260418,2026-04-18,150,29877.69,0,2,4.6
1137,3,20260418,2026-04-18,151,59507.5,1,1,3.7
1138,4,20260418,2026-04-18,118,46145.88,5,2,4.5
1139,5,20260418,2026-04-18,146,38933.33,1,0,3.6
1140,6,20260418,2026-04-18,135,27821.89,0,3,3.7
1141,7,20260418,2026-04-18,134,58037.81,6,3,4.8
1142,8,20260418,2026-04-18,169,25702.25,1,3,3.9
1143,9,20260418,2026-04-18,167,53731.82,4,0,4.3
1144,10,20260418,2026-04-18,144,21640.22,3,3,4.0
1145,11,20260418,2026-04-18,146,57091.51,5,1,4.7
1146,12,20260418,2026-04-18,107,23546.91,5,1,4.5
1147,13,20260418,2026-04-18,106,19006.4,5,2,3.6
1148,14,20260418,2026-04-18,167,51518.2,2,2,4.2
1149,15,20260418,2026-04-18,70,13015.85,0,2,4.7
1150,16,20260418,2026-04-18,65,26353.3,0,1,3.7
1151,17,20260418,2026-04-18,53,9297.29,1,2,3.6
1152,18,20260418,2026-04-18,52,13737.11,1,2,4.2
1153,1,20260417,2026-04-17,229,36568.66,1,1,4.5
1154,2,20260417,2026-04-17,194,89978.16,4,3,3.7
1155,3,20260417,2026-04-17,155,55718.53,5,1,4.7
1156,4,20260417,2026-04-17,225,74226.45,1,0,4.6
1157,5,20260417,2026-04-17,225,54213.08,4,3,3.8
1158,6,20260417,2026-04-17,188,45972.42,5,0,3.9
1159,7,20260417,2026-04-17,275,70067.2,4,1,4.5
1160,8,20260417,2026-04-17,158,62170.3,1,3,3.7
1161,9,20260417,2026-04-17,284,56499.41,0,2,4.5
1162,10,20260417,2026-04-17,198,71738.39,2,0,3.9
1163,11,20260417,2026-04-17,251,87296.62,3,1,3.6
1164,12,20260417,2026-04-17,215,81560.61,5,0,4.4
1165,13,20260417,2026-04-17,158,56244.94,3,1,4.8
1166,14,20260417,2026-04-17,165,75947.4,4,2,4.4
1167,15,20260417,2026-04-17,79,31281.78,1,0,3.8
1168,16,20260417,2026-04-17,84,13915.63,1,1,4.9
1169,17,20260417,2026-04-17,108,21547.26,1,0,4.2
1170,18,20260417,2026-04-17,73,32700.51,0,1,3.6
1171,1,20260416,2026-04-16,242,67468.27,4,1,4.0
1172,2,20260416,2026-04-16,155,30621.76,0,1,4.1
1173,3,20260416,2026-04-16,263,65638.03,2,1,4.3
1174,4,20260416,2026-04-16,243,36914.3,5,3,3.8
1175,5,20260416,2026-04-16,283,35147.94,0,1,4.4
1176,6,20260416,2026-04-16,181,24731.87,0,3,4.0
1177,7,20260416,2026-04-16,156,59179.8,0,3,4.5
1178,8,20260416,2026-04-16,164,21180.12,6,0,4.5
1179,9,20260416,2026-04-16,222,79671.25,5,2,4.4
1180,10,20260416,2026-04-16,258,88729.34,6,3,4.4
1181,11,20260416,2026-04-16,249,78385.68,6,0,3.9
1182,12,20260416,2026-04-16,233,103468.3,1,2,3.7
1183,13,20260416,2026-04-16,258,33790.19,3,0,4.0
1184,14,20260416,2026-04-16,212,84249.78,5,3,4.5
1185,15,20260416,2026-04-16,94,29785.83,1,1,4.4
1186,16,20260416,2026-04-16,67,10579.19,1,1,4.7
1187,17,20260416,2026-04-16,100,44727.05,0,3,4.7
1188,18,20260416,2026-04-16,88,20252.0,0,1,4.3
1189,1,20260415,2026-04-15,162,50713.8,2,0,3.9
1190,2,20260415,2026-04-15,213,63676.68,0,2,4.5
1191,3,20260415,2026-04-15,175,78431.91,3,1,4.6
1192,4,20260415,2026-04-15,278,112784.38,0,1,4.1
1193,5,20260415,2026-04-15,226,84203.93,0,3,4.6
1194,6,20260415,2026-04-15,285,91305.21,0,1,4.5
1195,7,20260415,2026-04-15,191,60568.71,3,3,4.5
1196,8,20260415,2026-04-15,196,26546.38,4,1,3.8
1197,9,20260415,2026-04-15,203,44376.67,4,0,3.9
1198,10,20260415,2026-04-15,266,102613.83,3,2,4.3
1199,11,20260415,2026-04-15,189,49562.22,2,0,4.2
1200,12,20260415,2026-04-15,242,44485.44,3,1,4.4
1201,13,20260415,2026-04-15,247,86305.56,6,3,4.1
1202,14,20260415,2026-04-15,235,96236.86,2,0,4.1
1203,15,20260415,2026-04-15,95,25206.09,1,1,4.6
1204,16,20260415,2026-04-15,69,29169.05,1,3,4.3
1205,17,20260415,2026-04-15,66,15243.15,0,1,4.0
1206,18,20260415,2026-04-15,93,31886.51,1,0,3.7
1207,1,20260414,2026-04-14,192,29468.54,0,0,4.8
1208,2,20260414,2026-04-14,207,68275.09,5,3,4.1
1209,3,20260414,2026-04-14,196,87282.48,4,2,4.4
1210,4,20260414,2026-04-14,283,111587.53,3,3,3.7
1211,5,20260414,2026-04-14,173,70379.86,3,1,3.9
1212,6,20260414,2026-04-14,272,121580.18,0,1,4.0
1213,7,20260414,2026-04-14,251,81692.48,6,0,3.8
1214,8,20260414,2026-04-14,159,30191.28,0,3,4.0
1215,9,20260414,2026-04-14,262,123084.16,0,0,3.8
1216,10,20260414,2026-04-14,205,67497.92,4,2,4.2
1217,11,20260414,2026-04-14,157,64380.31,4,0,4.0
1218,12,20260414,2026-04-14,277,129535.8,3,0,4.6
1219,13,20260414,2026-04-14,284,51402.07,2,1,4.1
1220,14,20260414,2026-04-14,172,36946.17,3,0,4.5
1221,15,20260414,2026-04-14,100,21561.76,0,1,4.0
1222,16,20260414,2026-04-14,63,13355.62,1,3,4.6
1223,17,20260414,2026-04-14,98,44480.66,1,3,3.9
1224,18,20260414,2026-04-14,75,34667.84,1,3,4.9
1225,1,20260413,2026-04-13,221,91653.34,2,0,3.7
1226,2,20260413,2026-04-13,207,91639.28,0,2,4.4
1227,3,20260413,2026-04-13,191,24911.65,0,1,3.7
1228,4,20260413,2026-04-13,276,73195.75,2,0,4.9
1229,5,20260413,2026-04-13,250,82963.59,1,1,4.4
1230,6,20260413,2026-04-13,163,24374.03,6,2,4.6
1231,7,20260413,2026-04-13,202,38322.45,4,1,4.6
1232,8,20260413,2026-04-13,253,49495.62,6,3,3.9
1233,9,20260413,2026-04-13,175,38951.75,0,3,3.7
1234,10,20260413,2026-04-13,281,69902.62,5,2,4.6
1235,11,20260413,2026-04-13,214,64359.56,6,2,4.0
1236,12,20260413,2026-04-13,173,56951.9,2,1,4.5
1237,13,20260413,2026-04-13,180,35683.49,4,0,3.9
1238,14,20260413,2026-04-13,255,96015.28,5,0,4.3
1239,15,20260413,2026-04-13,105,16168.59,1,0,4.5
1240,16,20260413,2026-04-13,78,28816.93,1,0,4.5
1241,17,20260413,2026-04-13,83,21139.04,1,2,4.9
1242,18,20260413,2026-04-13,87,26561.97,0,1,4.5
1243,1,20260412,2026-04-12,115,18404.45,5,3,3.8
1244,2,20260412,2026-04-12,140,61042.77,1,0,4.1
1245,3,20260412,2026-04-12,149,26509.78,6,0,4.2
1246,4,20260412,2026-04-12,160,51152.81,0,3,3.7
1247,5,20260412,2026-04-12,167,77988.19,1,1,4.1
1248,6,20260412,2026-04-12,98,33131.21,4,0,4.1
1249,7,20260412,2026-04-12,114,39472.04,1,1,4.0
1250,8,20260412,2026-04-12,123,22132.39,0,2,3.8
1251,9,20260412,2026-04-12,151,72428.76,4,1,4.2
1252,10,20260412,2026-04-12,122,47504.01,0,2,3.7
1253,11,20260412,2026-04-12,99,28371.38,5,2,4.5
1254,12,20260412,2026-04-12,114,42893.98,1,1,4.2
1255,13,20260412,2026-04-12,116,36562.59,0,3,3.7
1256,14,20260412,2026-04-12,134,29292.66,0,0,4.0
1257,15,20260412,2026-04-12,50,11825.19,0,1,3.7
1258,16,20260412,2026-04-12,54,11380.47,1,0,4.2
1259,17,20260412,2026-04-12,54,21002.81,0,1,3.7
1260,18,20260412,2026-04-12,64,24050.58,0,0,3.9
1261,1,20260411,2026-04-11,143,62776.93,0,2,3.6
1262,2,20260411,2026-04-11,168,67177.64,4,2,4.0
1263,3,20260411,2026-04-11,147,41563.86,0,0,4.1
1264,4,20260411,2026-04-11,117,37400.8,5,1,3.8
1265,5,20260411,2026-04-11,112,19144.34,1,1,3.7
1266,6,20260411,2026-04-11,135,52932.24,3,2,4.0
1267,7,20260411,2026-04-11,141,57099.2,5,2,4.9
1268,8,20260411,2026-04-11,130,57894.6,1,1,4.6
1269,9,20260411,2026-04-11,125,26070.88,3,1,4.1
1270,10,20260411,2026-04-11,119,33948.49,1,0,4.4
1271,11,20260411,2026-04-11,96,30006.8,3,0,4.3
1272,12,20260411,2026-04-11,103,34391.04,2,3,4.3
1273,13,20260411,2026-04-11,160,68760.93,3,2,4.1
1274,14,20260411,2026-04-11,127,32787.97,5,3,4.6
1275,15,20260411,2026-04-11,66,22351.04,1,0,4.1
1276,16,20260411,2026-04-11,42,7033.04,1,0,4.8
1277,17,20260411,2026-04-11,59,10670.66,1,1,4.0
1278,18,20260411,2026-04-11,68,16605.94,1,1,4.5
1279,1,20260410,2026-04-10,250,106861.13,3,3,3.9
1280,2,20260410,2026-04-10,185,77916.41,0,1,3.8
1281,3,20260410,2026-04-10,154,46144.18,1,1,4.0
1282,4,20260410,2026-04-10,251,69191.27,3,1,4.4
1283,5,20260410,2026-04-10,249,62697.37,0,2,4.6
1284,6,20260410,2026-04-10,188,67315.42,4,1,3.6
1285,7,20260410,2026-04-10,272,101942.91,6,0,4.9
1286,8,20260410,2026-04-10,253,63499.94,6,2,3.9
1287,9,20260410,2026-04-10,163,48369.63,6,1,4.8
1288,10,20260410,2026-04-10,234,94891.6,2,0,4.6
1289,11,20260410,2026-04-10,254,47643.44,2,2,4.4
1290,12,20260410,2026-04-10,181,61624.32,0,1,3.9
1291,13,20260410,2026-04-10,179,74915.94,2,3,4.1
1292,14,20260410,2026-04-10,270,71627.22,5,2,3.9
1293,15,20260410,2026-04-10,74,35415.2,1,3,4.5
1294,16,20260410,2026-04-10,81,12254.12,0,1,4.5
1295,17,20260410,2026-04-10,82,17170.22,1,1,4.7
1296,18,20260410,2026-04-10,67,10410.8,1,3,4.7
1297,1,20260409,2026-04-09,168,31333.05,0,2,4.9
1298,2,20260409,2026-04-09,255,69482.83,4,0,3.8
1299,3,20260409,2026-04-09,159,70401.29,2,3,4.3
1300,4,20260409,2026-04-09,246,55335.98,5,0,4.8
1301,5,20260409,2026-04-09,172,27400.31,0,0,4.7
1302,6,20260409,2026-04-09,283,34355.76,2,2,4.5
1303,7,20260409,2026-04-09,207,92826.49,2,1,4.6
1304,8,20260409,2026-04-09,267,34265.67,1,2,3.7
1305,9,20260409,2026-04-09,202,87896.33,1,1,3.8
1306,10,20260409,2026-04-09,197,23813.24,0,1,3.8
1307,11,20260409,2026-04-09,233,82697.52,1,1,4.1
1308,12,20260409,2026-04-09,180,32486.07,3,2,4.3
1309,13,20260409,2026-04-09,203,60203.28,2,3,4.8
1310,14,20260409,2026-04-09,209,71225.27,2,2,4.8
1311,15,20260409,2026-04-09,112,29733.33,0,0,4.7
1312,16,20260409,2026-04-09,105,38584.68,1,2,4.2
1313,17,20260409,2026-04-09,66,14745.84,1,3,4.6
1314,18,20260409,2026-04-09,79,20731.28,1,3,3.7
1315,1,20260408,2026-04-08,236,77890.9,1,2,4.0
1316,2,20260408,2026-04-08,268,99441.57,6,1,4.0
1317,3,20260408,2026-04-08,243,63215.98,2,2,4.1
1318,4,20260408,2026-04-08,206,63762.84,2,1,4.0
1319,5,20260408,2026-04-08,266,68334.36,2,2,4.4
1320,6,20260408,2026-04-08,252,101842.5,5,1,3.8
1321,7,20260408,2026-04-08,244,51896.33,4,3,4.6
1322,8,20260408,2026-04-08,285,114961.76,2,1,4.5
1323,9,20260408,2026-04-08,191,26776.1,4,0,4.7
1324,10,20260408,2026-04-08,285,35198.01,6,0,4.5
1325,11,20260408,2026-04-08,244,62470.41,6,1,4.6
1326,12,20260408,2026-04-08,237,86205.58,3,2,4.0
1327,13,20260408,2026-04-08,220,54930.76,5,3,4.9
1328,14,20260408,2026-04-08,239,71919.65,2,2,4.6
1329,15,20260408,2026-04-08,70,16101.73,1,3,3.8
1330,16,20260408,2026-04-08,66,24498.71,0,3,4.1
1331,17,20260408,2026-04-08,64,18403.84,0,2,3.8
1332,18,20260408,2026-04-08,103,23890.28,0,3,3.6
1333,1,20260407,2026-04-07,188,41106.95,0,2,4.6
1334,2,20260407,2026-04-07,272,72580.93,0,2,3.9
1335,3,20260407,2026-04-07,225,77331.52,4,1,4.3
1336,4,20260407,2026-04-07,235,68489.31,0,0,4.5
1337,5,20260407,2026-04-07,245,116540.18,3,0,4.7
1338,6,20260407,2026-04-07,279,89867.08,3,3,4.8
1339,7,20260407,2026-04-07,213,40380.76,6,2,4.4
1340,8,20260407,2026-04-07,262,98350.48,2,2,4.5
1341,9,20260407,2026-04-07,239,56894.62,3,0,4.5
1342,10,20260407,2026-04-07,273,120450.49,3,1,3.9
1343,11,20260407,2026-04-07,175,35161.45,5,1,3.7
1344,12,20260407,2026-04-07,219,34261.72,2,2,4.0
1345,13,20260407,2026-04-07,202,40610.91,2,0,3.7
1346,14,20260407,2026-04-07,169,49171.3,3,1,3.8
1347,15,20260407,2026-04-07,98,30140.88,1,1,4.5
1348,16,20260407,2026-04-07,97,29168.88,1,2,4.7
1349,17,20260407,2026-04-07,94,37960.48,1,0,3.7
1350,18,20260407,2026-04-07,89,39384.58,0,2,4.1
1351,1,20260406,2026-04-06,229,80110.41,1,0,3.7
1352,2,20260406,2026-04-06,158,20544.06,3,3,4.1
1353,3,20260406,2026-04-06,185,56729.1,4,2,4.8
1354,4,20260406,2026-04-06,262,51489.98,2,3,4.1
1355,5,20260406,2026-04-06,163,78054.99,5,0,4.8
1356,6,20260406,2026-04-06,285,63640.2,0,2,4.7
1357,7,20260406,2026-04-06,177,52753.23,2,0,4.6
1358,8,20260406,2026-04-06,239,93877.07,2,1,3.6
1359,9,20260406,2026-04-06,243,62170.39,5,1,4.3
1360,10,20260406,2026-04-06,257,98903.53,1,0,4.8
1361,11,20260406,2026-04-06,209,81164.92,6,1,4.8
1362,12,20260406,2026-04-06,227,46393.07,2,2,4.9
1363,13,20260406,2026-04-06,162,31060.66,5,2,3.9
1364,14,20260406,2026-04-06,266,42207.88,5,0,4.5
1365,15,20260406,2026-04-06,77,9364.11,1,3,4.5
1366,16,20260406,2026-04-06,109,17666.79,0,3,4.9
1367,17,20260406,2026-04-06,64,27866.38,1,1,4.0
1368,18,20260406,2026-04-06,72,26409.01,1,1,4.2
1369,1,20260405,2026-04-05,118,40266.93,1,3,4.5
1370,2,20260405,2026-04-05,135,57030.61,3,1,3.8
1371,3,20260405,2026-04-05,133,22903.01,4,3,4.0
1372,4,20260405,2026-04-05,160,50586.27,4,0,4.5
1373,5,20260405,2026-04-05,144,49503.78,6,1,4.1
1374,6,20260405,2026-04-05,150,66398.1,3,0,4.4
1375,7,20260405,2026-04-05,114,42330.77,3,2,4.1
1376,8,20260405,2026-04-05,107,42948.49,3,1,3.6
